postNum,recordId,occurrenceIndex,fullSentence,directivePhrase,religiousSegment,lineIndex,authorshipState,sourceType,originalPostNum,ruling,religious
"4816","4816#0","0","Think drop today re: Sen Johnson re: redaction(s) [GSA v FBI].","Think drop today re: Sen Johnson re: redaction(s) [GSA v FBI].","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4816","4816#1","1","Think POTUS today ""No redactions!""","Think POTUS today ""No redactions!""","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4838","4838#0","0","Look here: FBI","Look here: FBI","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4838","4838#1","1","Look here: DOJ","Look here: DOJ","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4838","4838#2","2","DO NOT LOOK HERE: CIA","DO NOT LOOK HERE: CIA","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"484","484#0","0","Watch the news.","Watch the news.","","27","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4840","4840#0","0","Buckle up.","Buckle up.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4841","4841#0","0","Keep firing, Nancy.","Keep firing, Nancy.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4843","4843#0","0","Don't believe everything you read.","Don't believe everything you read.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4851","4851#0","0","DRAIN THE SWAMP.","DRAIN THE SWAMP.","","7","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4852","4852#0","0","Let's keep the party going.","Let's keep the party going.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4855","4855#0","0","Keep charging, Midnight Riders!","Keep charging, Midnight Riders!","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4856","4856#0","0","Don't believe everything you read.","Don't believe everything you read.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4857","4857#0","0","Read both carefully.","Read both carefully.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4861","4861#0","0","Gauge for yourself, Anon.","Gauge for yourself, Anon.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4866","4866#0","0","Buckle up.","Buckle up.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4875","4875#0","0","Don't forget about the House Intel Committee meeting re: 'Qanon' today.","Don't forget about the House Intel Committee meeting re: 'Qanon' today.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4879","4879#0","0","Remember, it's just a conspiracy.","Remember, it's just a conspiracy.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"488","488#0","0","God bless Patriots.","God bless Patriots.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_BLESSING_OR_VALEDICTION","true"
"4884","4884#0","0","Enjoy the show!","Enjoy the show!","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4886","4886#0","0","Follow the family.","Follow the family.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4893","4893#0","0","DRAIN THE SWAMP.","DRAIN THE SWAMP.","","11","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4895","4895#0","0","Apply logic and common sense.","Apply logic and common sense.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"49","49#0","0","Follow Sen Grassley.","Follow Sen Grassley.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"490","490#0","0","God bless each and every Patriot in the world.","God bless each and every Patriot in the world.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_BLESSING_OR_VALEDICTION","true"
"490","490#1","1","Let FREEDOM RING.","Let FREEDOM RING.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4902","4902#0","0","Buckle up!","Buckle up!","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4908","4908#0","0","YOU MUST SHOW THEM.","YOU MUST SHOW THEM.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4915","4915#0","0","Have faith in Humanity.","Have faith in Humanity.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_STATEMENT_OR_HEADING","true"
"4923","4923#0","0","Find peace through prayer.","Find peace through prayer.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_DIRECTIVE_AND_RELIGIOUS_THEME","true"
"4923","4923#1","1","Never give up the good fight.","Never give up the good fight.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4923","4923#2","2","God bless you.","God bless you.","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_BLESSING_OR_VALEDICTION","true"
"493","493#0","0","Review the Congressional investigation on PP.","Review the Congressional investigation on PP.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"493","493#1","1","Be prepared for what you learn.","Be prepared for what you learn.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4938","4938#0","0","PLEASE FIX THE BREAD AND TIDY UP THE SHIP.","PLEASE FIX THE BREAD AND TIDY UP THE SHIP.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"495","495#0","0","Mark as graphic material.","Mark as graphic material.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4951","4951#0","0","Sometimes you must walk through the darkness before you see the light.","Sometimes you must walk through the darkness before you see the light.","","12","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4956","4956#0","0","Remember your oath.","Remember your oath.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4958","4958#0","0","Use your logic.","Use your logic.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4958","4958#1","1","Define 'Plant'.","Define 'Plant'.","","8","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4958","4958#2","2","Trust the plan.","Trust the plan.","","12","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4959","4959#0","0","Think.","Think.","","8","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"496","496#0","0","Add to graphic.","Add to graphic.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4960","4960#0","0","Watch carefully.","Watch carefully.","","15","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4960","4960#1","1","Vote.","Vote.","","18","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4962","4962#0","0","PUT AN END TO THE ENDLESS.","PUT AN END TO THE ENDLESS.","","11","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4962","4962#1","1","Repeat.","Repeat.","","7","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4963","4963#0","0","Trust yourself.","Trust yourself.","","7","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4963","4963#1","1","Focus.","Focus.","","10","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4963","4963#2","2","FOCUS.","FOCUS.","","11","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4963","4963#3","3","Time to show the world.","Time to show the world.","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4964","4964#0","0","Be aware of false prophets.","Be aware of false prophets.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4964","4964#1","1","Focus on the mission.","Focus on the mission.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"4966","4966#0","0","Protect your DNA.","Protect your DNA.","","10","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"5","5#0","0","Follow the money, it's the key.","Follow the money, it's the key.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"5","5#1","1","Note this doesn't include massive slush funds that are pulled by several high ups.","Note this doesn't include massive slush funds that are pulled by several high ups.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"5","5#2","2","Have faith.","Have faith.","","11","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_STATEMENT_OR_HEADING","true"
"50","50#0","0","Don't think of a single person.","Don't think of a single person.","","14","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"50","50#1","1","Think of a powerful entity.","Think of a powerful entity.","","15","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"504","504#0","0","LEARN OUR COMMS.","LEARN OUR COMMS.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"506","506#0","0","Wind the CLOCK.","Wind the CLOCK.","","10","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"51","51#0","0","Rest assured POTUS is backed by the absolute finest people alive who are all dedicated to the eradication evil and corruption from the US/World.","Rest assured POTUS is backed by the absolute finest people alive who are all dedicated to the eradication evil and corruption from the US/World.","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"51","51#1","1","Find peace.","Find peace.","","7","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"51","51#2","2","God bless and be safe.","stay safe","God bless","9","Q_AUTHORED_CURRENT_POST","q_post_body","","SPLIT_MIXED_SENTENCE","true"
"510","510#0","0","Learn.","Learn.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"513","513#0","0","NO private comms past/present/future.","NO private comms past/present/future.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"513","513#1","1","NO comms made outside of this platform.","NO comms made outside of this platform.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"513","513#2","2","Any claims that contradict the above should be considered FAKE NEWS and disregarded immediately.","Any claims that contradict the above should be considered FAKE NEWS and disregarded immediately.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"515","515#0","0","Suggest new board created.","Suggest new board created.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"517","517#0","0","Please begin migration.","Please begin migration.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"518","518#0","0","Be ready.","Be ready.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"52","52#0","0","Review BO's financial disclosure when he submitted pre-D election campaign.","Review BO's financial disclosure when he submitted pre-D election campaign.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"520","520#0","0","Think BDT.","Think BDT.","","18","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"520","520#1","1","THINK BIG.","THINK BIG.","","26","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"520","520#2","2","THINK BIGGER.","THINK BIGGER.","","27","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"520","520#3","3","THINK BIGGEST.","THINK BIGGEST.","","28","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"520","520#4","4","Get smart, MAKE AMERICA GREAT AGAIN!","Get smart, MAKE AMERICA GREAT AGAIN!","","35","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","","REMOVE_QUOTED_OR_THIRD_PARTY","false"
"520","520#5","5","FOCUS on POTUS' Tweet above.","FOCUS on POTUS' Tweet above.","","37","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"520","520#6","6","Think budget.","Think budget.","","40","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"520","520#7","7","FIND missing [3].","FIND missing [3].","","46","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"521","521#0","0","Have FAITH - WE ARE IN CONTROL.","Have FAITH - WE ARE IN CONTROL.","","7","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_STATEMENT_OR_HEADING","true"
"521","521#1","1","HAVE FAITH.","HAVE FAITH.","","10","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_STATEMENT_OR_HEADING","true"
"521","521#2","2","USE IT - PROTECT AND COMFORT THOSE AROUND YOU.","USE IT - PROTECT AND COMFORT THOSE AROUND YOU.","","13","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"524","524#0","0","FOLLOW THE MONEY.","FOLLOW THE MONEY.","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"524","524#1","1","FOCUS on loudest voices in WASH.","FOCUS on loudest voices in WASH.","","10","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"524","524#2","2","Reconcile?","Reconcile?","","12","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"526","526#0","0","FOLLOW HIM AND FAMILY DOWN THE HOLE TO FIND MORE TRUTH.","FOLLOW HIM AND FAMILY DOWN THE HOLE TO FIND MORE TRUTH.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"529","529#0","0","Be READY.","Be READY.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"529","529#1","1","FIGHT, FIGHT, FIGHT.","FIGHT, FIGHT, FIGHT.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"53","53#0","0","List out all who have foundations.","List out all who have foundations.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"53","53#1","1","Analyze the filings.","Analyze the filings.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"530","530#0","0","Show: Future PROVES Past.","Show: Future PROVES Past.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"532","532#0","0","SHOW the WORLD.","SHOW the WORLD.","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"532","532#1","1","SHOW the WORLD the TRUTH.","SHOW the WORLD the TRUTH.","","7","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"532","532#2","2","OPEN THEIR EYES.","OPEN THEIR EYES.","","8","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"532","532#3","3","DON'T LET POTUS SUFFER FROM THE SOROS/LOSER BOTS THAT CONTINUALLY FLOOD.","DON'T LET POTUS SUFFER FROM THE SOROS/LOSER BOTS THAT CONTINUALLY FLOOD.","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"532","532#4","4","MAKE THE FAKE NEWS AWARDS YOUR 1ST ORGANIZED TWEET STORM DAY.","MAKE THE FAKE NEWS AWARDS YOUR 1ST ORGANIZED TWEET STORM DAY.","","10","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"533","533#0","0","STAND UP PATRIOTS.","STAND UP PATRIOTS.","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"533","533#1","1","STAND UP AND DEFEND WHAT YOU KNOW IS RIGHT.","STAND UP AND DEFEND WHAT YOU KNOW IS RIGHT.","","10","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"533","533#2","2","GOD BLESS YOU AND GOD BLESS THE UNITED STATES OF AMERICA.","GOD BLESS YOU AND GOD BLESS THE UNITED STATES OF AMERICA.","","11","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_BLESSING_OR_VALEDICTION","true"
"534","534#0","0","START HERE.","START HERE.","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"537","537#0","0","TRUST SESSIONS.","TRUST SESSIONS.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"537","537#1","1","Think logically.","Think logically.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"537","537#2","2","DO NOT chase MISINFO.","DO NOT chase MISINFO.","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"538","538#0","0","BEWARE of MAJOR FALSE FLAG attempts this week.","BEWARE of MAJOR FALSE FLAG attempts this week.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"538","538#1","1","KNOW your surroundings.","KNOW your surroundings.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"538","538#2","2","TRUST.","TRUST.","","10","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"539","539#0","0","Think logically.","Think logically.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"542","542#0","0","Fight, Fight, Fight.","Fight, Fight, Fight.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"542","542#1","1","DEMAND public disclosure.","DEMAND public disclosure.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"542","542#2","2","BE LOUD.","BE LOUD.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"542","542#3","3","BE HEARD.","BE HEARD.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
