Post,Sentence,GPT Category,Claude Category,Matches GPT,Confidence,Note
1629,Dream to reality.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1631,Everywhere!,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1634,Bottom graphic.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1636,The key = therapist.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1636,Duty.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1636,Conspiracy risk.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1637,Rapid.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1637,The Plan.,Statement / Fragment,Q Themes,NO,high,recurring movement refrain
1637,Military OP.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1641,Shareblue.,Statement / Fragment,Q Entities,NO,high,entity/organization reference
1641,Cause & Effect.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1644,Conspiracy no more.,Statement / Fragment,Q Themes,NO,high,recurring movement refrain
1644,They self destruct.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1644,WW.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1645,Divide they try.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1646,WE FIGHT.,Statement / Fragment,Q Themes,NO,high,recurring movement refrain
1649,No Name action.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1653,What a coincidence.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1660,Media BLACKOUT.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1670,Fake news!,Statement / Fragment,Q Themes,NO,high,recurring movement refrain
1676,"""Divide they try.",Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1682,Those asleep blind.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1686,No.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1695,Fast.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1698,To yourself.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1708,Data collection.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1708,Voice.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1708,Video.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1708,SR.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context; split-sentence fragment (period after abbreviation broke the sentence)
1710,Relevant today.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1715,Data exchange.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1723,PS round 2.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1729,F-16s intercept.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1737,Device test.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1738,Device test E.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1739,Device Test X.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1740,Device test C.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1742,The Circle.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1743,Important marker.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1743,D5.,Statement / Fragment,Q [ Brackets ],NO,high,certified/operational code or stringer
1749,We FIGHT TOGETHER.,Statement / Fragment,Q Themes,NO,high,recurring movement refrain
1749,"WE, THE PEOPLE!",Statement / Fragment,Q Themes,NO,high,recurring movement refrain
1751,Peace through strength.,Statement / Fragment,Q Themes,NO,high,recurring movement refrain
1753,Foundation.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1753,Bottom to top.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1753,FISA = Foundation.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1753,Establish link.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1753,MSM covert link.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1755,5 min delay.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1756,What a coincidence.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1762,Sick people!,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1766,Right on schedule.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1771,Excellent!,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1773,JA offline cause.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1774,Public DOMAIN.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1779,Gift.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1784,VIPs!!!,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1788,[Less than 10].,Statement / Fragment,Q [ Brackets ],NO,high,bare bracketed token
1789,Game Theory.,Statement / Fragment,Q Themes,NO,high,recurring movement refrain
1793,What a coincidence.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1794,Public disclosure.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1794,Impossible to defend.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1803,Corruption.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1805,Not the person.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1813,Infiltration.,Statement / Fragment,Q Claims,YES,high,"operational status assertion, not a slogan"
1814,Right on schedule.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1816,D5.,Statement / Fragment,Q [ Brackets ],NO,high,certified/operational code or stringer
1819,Trip update.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1822,Psychological Projection.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1822,"WE, THE PEOPLE.",Statement / Fragment,Q Themes,NO,high,recurring movement refrain
1827,Showtime!,Statement / Fragment,Q Predictions,NO,high,predictive
1835,No.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1835,131 Last.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1842,Discovery.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1853,TRUTH to power.,Statement / Fragment,Q Themes,NO,high,recurring movement refrain
1866,Important takeaway.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1870,Foreign & Domestic.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1896,Below hand.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1911,Hooah!,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1911,Soldier.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1913,What a coincidence!,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1920,What a coincidence.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1922,No connection.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1927,"""Sec.",Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1928,Showtime.,Statement / Fragment,Q Predictions,NO,high,predictive
1928,The 'TRILOGY'.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1929,Showtime.,Statement / Fragment,Q Predictions,NO,high,predictive
1929,The 'TRILOGY'.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1935,Exactly [30].,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1941,Global power struggle.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1941,"We, the PEOPLE.",Statement / Fragment,Q Themes,NO,high,recurring movement refrain
1948,No.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1948,Timeline.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1950,Recipe for ��.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1951,"We, the PEOPLE.",Statement / Fragment,Q Themes,NO,high,recurring movement refrain
1955,Impossible to DEFEND.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1955,Impossible to IGNORE.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1956,Symbolism = END.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1959,False.,Statement / Fragment,Q Claims,YES,high,"operational status assertion, not a slogan"
1972,Desperate to SHELTER.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1977,BIG statement.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1978,D5.,Statement / Fragment,Q [ Brackets ],NO,high,certified/operational code or stringer
1980,Long day.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1981,Threat assessment.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
1991,"""Ms.",Statement / Fragment,NEEDS CONTEXT,NO,low,single letter / truncated fragment — no honest category without the parent sentence; split-sentence fragment (period after abbreviation broke the sentence)
1991,Paper-trail.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
2007,But�.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
2008,But�.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
2008,But�.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
2008,But�.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
2008,BIG rally tonight.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
2018,Disruption end.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
2023,BIG!,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
2039,"WE, THE PEOPLE!",Statement / Fragment,Q Themes,NO,high,recurring movement refrain
2046,But�..,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
2056,Nice color choice.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
2069,Magic Sword.,Statement / Fragment,Q [ Brackets ],NO,high,certified/operational code or stringer
2072,Coincidence vs.,Statement / Fragment,NEEDS CONTEXT,NO,low,single letter / truncated fragment — no honest category without the parent sentence; split-sentence fragment (period after abbreviation broke the sentence)
2072,Direct communication necessary.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
2077,Final.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
2085,Almost!,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
2090,Predictable.,Statement / Fragment,Q Claims,YES,high,"operational status assertion, not a slogan"
2094,Military Law v.,Statement / Fragment,NEEDS CONTEXT,NO,low,single letter / truncated fragment — no honest category without the parent sentence; split-sentence fragment (period after abbreviation broke the sentence)
2094,Criminal Law.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
2096,D5.,Statement / Fragment,Q [ Brackets ],NO,high,certified/operational code or stringer
2096,We FIGHT.,Statement / Fragment,Q Themes,NO,high,recurring movement refrain
2096,Conspiracy no more.,Statement / Fragment,Q Themes,NO,high,recurring movement refrain
2107,Re_review important.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
2135,No.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
2140,[1] Carrier.,Statement / Fragment,Q Claims,YES,low,fragment read as an assertion in context
2142,"We, thank you.",Statement / Fragment,Q Themes,NO,high,recurring movement refrain
