postNum,kind,identity,aliasesAttempted,aliasCount,postText
4521,namedEntities,2020 Presidential Election,2020 Presidential Election,1,"https://www.congress.gov/bill/116th-congress/house-bill/7297?r=1&s=1 ⏎ Worth tracking. ⏎ https://www.rand.org/content/dam/rand/pubs/monograph_reports/MR1251/MR1251.AppD.pdf ⏎ ""The Posse Comitatus Act, 18 U.S. Code, Section 1385, an original intent of which was to end the use of federal troops [TO POLICE STATE ELECTIONS] in former Confederate states, proscribes the role of the Army and Air Force in executing civil laws and states."" ⏎ KEY EXCEPTIONS TO THE POSSE COMITATUS ACT ⏎ ""Pursuant to the presidential power to quell domestic violence, federal troops are expressly exempt from the prohibitions of Posse Comitatus Act, and this exemption applies equally to active-duty military and federalized National Guard troops."" ⏎ What is Adam Schiff trying to prevent? ⏎ Everything you are witnessing [past & present [future]] centrally revolves around the Presidential Election of 2020. ⏎ Win by any m"
4526,namedEntities,The Guardian,The Guardian,1,"https://twitter.com/juliacarriew/status/1276275098870112256 ⏎ Daily attacks are normal. ⏎ But, what are the odds this particular hit re: FB censorship push comes the next day? [think battlefield and mission(s)] ⏎ The 'Guardian'.  ⏎ Information Warfare. ⏎ Q ⏎ "
4535,namedEntities,United States of America,,0,"A person(s) value: ⏎ 1. vote ⏎ 2. monetary value (tax contribution) ⏎ 3.  ⏎ Why is 'free thought' ridiculed, challenged, and threatened when a person is opposed to the 'mainstream-narrative'? ⏎ [2] remains fixed (degree allowable by 'economic recession/expansion') ⏎ [1] remains a variable ⏎ [1] dependent on a 'controlled' system of information dissemination  ⏎ What happens when 90% of the media is controlled/owned by (6) corporations? ⏎ What happens when those same corporations are operated and controlled by a political ideology?  ⏎ What happens when the news is no longer free from bias?  ⏎ What happens when the news is no longer reliable and independent?  ⏎ What happens when the news is no longer trustworthy? ⏎ What happens when the news simply becomes an extension/arm of a political party? ⏎ Fact becomes fiction? ⏎ Fiction becomes fact? ⏎ When does news become propaganda? ⏎ Identity cr"
4545,namedEntities,United Nations,United Nations | UN,2,"Humanity is good, but, when we let our guard down we allow darkness to infiltrate and destroy. ⏎ Like past battles fought, we now face our greatest battle at present, a battle to save our Republic, our way of life, and what we decide (each of us) now will decide our future. ⏎ Will we be a free nation under God? ⏎ Or will we cede our freedom, rights and liberty to the enemy? ⏎ We all have a choice to make. .  ⏎ Evil [darkness] has never been so exposed to light.  ⏎ They can no longer hide in the shadows.  ⏎ Our system of government has been infiltrated by corrupt and sinister elements. ⏎ Democracy was almost lost forever.  ⏎ Think HRC install: [2+] Supreme Court Justices, 200+ judges, rogue elements expanded inside DOJ, FBI, CIA, NSA, WH, STATE, …….removal 2nd amendment, border etc. ……… America for sale: China, Russia, Iran, Syria…….ISIS & AL Q expansion…….expansion surv of domestic citiz"
4559,namedEntities,God,God,1,"There was a time when our children stood at attention, and with pride, put their hand on their heart, and in one UNITED voice, recited the PLEDGE OF ALLEGIANCE. ⏎ There was a time when STRENGTH and HONOR meant something. ⏎ There was a time when standing for our FLAG meant something. ⏎ There was a time when our history (heritage) was taught with PRIDE and RESPECT. ⏎ There was a time when respect was given to those who serve(d), bled, and died to protect and defend our FREEDOM.  ⏎ There was a time when we were GRATEFUL. ⏎ There was a time when our ACCOMPLISHMENTS meant something. ⏎ There was a time when these UNITED STATES OF AMERICA, ONE NATION UNDER GOD, was UNITED. ⏎ There was a time when these UNITED STATES OF AMERICA, ONE NATION UNDER GOD, was UNITED UNDER THE AMERICAN FLAG. ⏎ A FLAG THAT WAS CARRIED IN BATTLE BY BRAVE PATRIOTS AS A SYMBOL OF FREEDOM & JUSTICE FOR ALL NO MATTER RACE, "
4592,namedEntities,Democrat Party,Democrat Party,1,When was the last time you witnessed a [D] party leader being Patriotic [exhibiting National Pride (love of Country)]?  ⏎ When was the last time you witnessed a [D] party leader 'speak out against' the riots [violence in the streets]? ⏎ [MSDNC projecting 'peaceful' protests?] ⏎ When was the last time you witnessed a [D] party leader support those who took at oath to protect and defend? ⏎ When was the last time you witnessed a [D] party leader support and call for UNITY across our Nation? ⏎ Why do they want people divided? ⏎ Why do they want people categorized?  ⏎ WHO CONTROLS THE DEMOCRAT PARTY LEADERS? ⏎ [F] ⏎ The Great [D]eceivers.  ⏎ Q ⏎ 
4627,namedEntities,America,,0,https://twitter.com/realDonaldTrump/status/1297521970813317121 ⏎ One party discusses God.  ⏎ One party discusses Darkness. ⏎ One party promotes God. ⏎ One party eliminates God. ⏎ Symbolism will be their downfall.  ⏎ The Great Deceiver(s).  ⏎ When was the last time you witnessed a [D] party leader being Patriotic [exhibiting National Pride (love of Country)]?  ⏎ When was the last time you witnessed a [D] party leader 'speak out against' the riots [violence in the streets]? ⏎ When was the last time you witnessed a [D] party leader support those who took an oath to protect and defend? ⏎ When was the last time you witnessed a [D] party leader support and call for UNITY across our Nation? ⏎ ALL ASSETS DEPLOYED. ⏎ INFORMATION WARFARE. ⏎ INFILTRATION. ⏎ DESTRUCTION OF AMERICA. ⏎ Have Faith in Humanity. ⏎ Have Faith in Yourself. ⏎ UNITED WE STAND. ⏎ GOD WINS. ⏎ Q ⏎ 
4630,namedEntities,Harold Moody Jr,Harold Moody Jr,1,"How is blackmail used? ⏎ Democratic Illinois State Representative, Keith Farnham, has resigned and was charged with possession of child pornography and has been accused of bragging at an online site about sexually molesting a 6-year-old girl. ⏎ Democratic spokesperson for the Arkansas Democratic Party, Harold Moody, Jr, was charged with distribution and possession of child pornography. ⏎ Democratic Radnor Township Board of Commissioners member, Philip Ahr, resigned from his position after being charged with possession of child pornography and abusing children between 2 and 6 years-old. ⏎ Democratic activist and BLM organizer, Charles Wade, was arrested and charged with human trafficking and underage prostitution. ⏎ Democratic Texas attorney and activist, Mark Benavides, was charged with having sex with a minor, inducing a child under 18 to have sex and compelling prostitution of at least"
4641,namedEntities,God,God,1,"THE SWAMP RUNS DEEP. ⏎ Sometimes you cannot tell people the truth. ⏎ You must show them. ⏎ Only then, at the precipice, will people find the will to change [to participate].  ⏎ We, the People, have been betrayed for a very long time.  ⏎ WILL YOU STAND? ⏎ FOR GOD AND COUNTRY. ⏎ FOR FREEDOM. ⏎ FOR HUMANITY. ⏎ WHERE WE GO ONE ⏎ WE GO ALL !!! ⏎ Q ⏎ "
4656,namedEntities,Renegade,,0,>>10596595 ⏎ renegade ⏎ noun ⏎ a person who deserts a party or cause for another. ⏎ an apostate from a religious faith. ⏎ adjective ⏎ of or like a renegade; traitorous. ⏎ Q ⏎ 
466,namedEntities,America,,0,"Why is Hussein traveling the globe? ⏎ $$$,$$$,$$$ ⏎ Acct # xx-XXXxx-x-39670 ⏎ Acct # XXXxx-XXXx-2391 ⏎ Where did the MONEY come from? ⏎ How do you destroy the most POWERFUL country in the world? ⏎ Direct attack? ⏎ Covert OP by [CLAS-59#241-Q] to infiltrate at highest ⏎ level to destroy from within? ⏎ Think GAME. ⏎ Who are the PLAYERS? ⏎ What are the REWARDS? ⏎ AMERICA FOR SALE. ⏎ PATRIOTS in FULL CONTROL. ⏎ We will make more public. ⏎ SA was strategic. ⏎ “We know” “Do as we say or face consequences” ⏎ These people are stupid! ⏎ Q"
4773,namedEntities,Sessions,,0,What did we learn this week? ⏎ 1. Durham 'true' start? ⏎ 2. Durham 'take-over' Huber [select parts re: CF-i]? ⏎ What if there's another prosecutor (outside of DC) assigned by SESSIONS w/ the same mandate/authority? ⏎ Q ⏎ 
48,namedEntities,Canada,Canada | CA,2,"What is Q Clearance?  ⏎ What hint does that explicitly refer to? ⏎ DOE?  ⏎ Who would have the goods on U1? ⏎ Does stating 'Q' refer that person works in DOE? ⏎ No. ⏎ Does it refer that someone dropping such information has the highest level of security within all departments?  ⏎ Why is this relevant?  ⏎  ⏎ (May 2010) BO ""Russia should be viewed as a friendly partner under Section 123 the Atomic Energy Act of 1954"" after agreeing to a new nuclear weapons reduction deal and helping US w/ Iran. ⏎ Who is the enemy? ⏎ What is being continually stated by all D's?  ⏎ Russia is what? ⏎ What did the Russia reset really provide? ⏎ Clearance/pathway to complete the U1 deal? ⏎ Why is the Canadian PM so important? ⏎ They never thought they were going to lose. ⏎ The calm before the storm."
480,namedEntities,Loop Capital,Loop Capital,1,DO NOT LOSE FOCUS ON LOOP CAPITAL.  ⏎ Q ⏎ 
4802,namedEntities,Biden,,0,"Spy campaign failed. ⏎ Russia Russia Russia failed. ⏎ Weissmann [Mueller] failed. ⏎ Leaks failed. ⏎ Fake news reports failed. ⏎ Impeachment failed. ⏎ CDC/WHO recommend 'do not close' border failed. ⏎ ______ ⏎ What if C19 didn't exist? ⏎ Economy today? ⏎ Unemployment today? ⏎ Trade today [China phase II held accountable]? ⏎ Rally POTUS v BIDEN attendance? ⏎ BIDEN interview(s) non_basement? ⏎ BIDEN question(s) non_basement? ⏎ Removal of delay(s) re: Durham (GJ + interview(s) + testimony + DECLAS]? ⏎ Removal of BIDEN ammunition P_Debate 1, 2, and 3 [200k dead, down-economy, unemployment, debt, .....]? ⏎ Removal of mail-in ballot harvesting + fraud [normal in-person voting]? ⏎ Removal of tech [tyranny] censorship [WHO foundation _anti WHO = suspend/terminate [C19 basis]]? ⏎ Removal of bailout attempt re: CA & NY [debt solution]? ⏎ ......................... ⏎ MATHEMATICAL PROBABILITY OF C19 E"
4802,namedEntities,Biden,,0,"Spy campaign failed. ⏎ Russia Russia Russia failed. ⏎ Weissmann [Mueller] failed. ⏎ Leaks failed. ⏎ Fake news reports failed. ⏎ Impeachment failed. ⏎ CDC/WHO recommend 'do not close' border failed. ⏎ ______ ⏎ What if C19 didn't exist? ⏎ Economy today? ⏎ Unemployment today? ⏎ Trade today [China phase II held accountable]? ⏎ Rally POTUS v BIDEN attendance? ⏎ BIDEN interview(s) non_basement? ⏎ BIDEN question(s) non_basement? ⏎ Removal of delay(s) re: Durham (GJ + interview(s) + testimony + DECLAS]? ⏎ Removal of BIDEN ammunition P_Debate 1, 2, and 3 [200k dead, down-economy, unemployment, debt, .....]? ⏎ Removal of mail-in ballot harvesting + fraud [normal in-person voting]? ⏎ Removal of tech [tyranny] censorship [WHO foundation _anti WHO = suspend/terminate [C19 basis]]? ⏎ Removal of bailout attempt re: CA & NY [debt solution]? ⏎ ......................... ⏎ MATHEMATICAL PROBABILITY OF C19 E"
4802,namedEntities,Biden,,0,"Spy campaign failed. ⏎ Russia Russia Russia failed. ⏎ Weissmann [Mueller] failed. ⏎ Leaks failed. ⏎ Fake news reports failed. ⏎ Impeachment failed. ⏎ CDC/WHO recommend 'do not close' border failed. ⏎ ______ ⏎ What if C19 didn't exist? ⏎ Economy today? ⏎ Unemployment today? ⏎ Trade today [China phase II held accountable]? ⏎ Rally POTUS v BIDEN attendance? ⏎ BIDEN interview(s) non_basement? ⏎ BIDEN question(s) non_basement? ⏎ Removal of delay(s) re: Durham (GJ + interview(s) + testimony + DECLAS]? ⏎ Removal of BIDEN ammunition P_Debate 1, 2, and 3 [200k dead, down-economy, unemployment, debt, .....]? ⏎ Removal of mail-in ballot harvesting + fraud [normal in-person voting]? ⏎ Removal of tech [tyranny] censorship [WHO foundation _anti WHO = suspend/terminate [C19 basis]]? ⏎ Removal of bailout attempt re: CA & NY [debt solution]? ⏎ ......................... ⏎ MATHEMATICAL PROBABILITY OF C19 E"
4802,namedEntities,Biden,,0,"Spy campaign failed. ⏎ Russia Russia Russia failed. ⏎ Weissmann [Mueller] failed. ⏎ Leaks failed. ⏎ Fake news reports failed. ⏎ Impeachment failed. ⏎ CDC/WHO recommend 'do not close' border failed. ⏎ ______ ⏎ What if C19 didn't exist? ⏎ Economy today? ⏎ Unemployment today? ⏎ Trade today [China phase II held accountable]? ⏎ Rally POTUS v BIDEN attendance? ⏎ BIDEN interview(s) non_basement? ⏎ BIDEN question(s) non_basement? ⏎ Removal of delay(s) re: Durham (GJ + interview(s) + testimony + DECLAS]? ⏎ Removal of BIDEN ammunition P_Debate 1, 2, and 3 [200k dead, down-economy, unemployment, debt, .....]? ⏎ Removal of mail-in ballot harvesting + fraud [normal in-person voting]? ⏎ Removal of tech [tyranny] censorship [WHO foundation _anti WHO = suspend/terminate [C19 basis]]? ⏎ Removal of bailout attempt re: CA & NY [debt solution]? ⏎ ......................... ⏎ MATHEMATICAL PROBABILITY OF C19 E"
481,namedEntities,God,God,1,>>8109 ⏎ Look familiar?  ⏎ Note the desk. ⏎ Where is everyone this weekend? ⏎ GOD BLESS. ⏎ Q ⏎ 
4820,namedEntities,White House,,0,THE CLINTON FOUNDATION. ⏎ WHITE HOUSE FOR SALE. ⏎ Q ⏎ 
4821,namedEntities,White House,,0,WHAT HAPPENS IF BIDEN BECAME POTUS KNOWING HE [THROUGH HUNTER + 2] TOOK MASSIVE AMOUNTS OF BRIBES TO CHANGE [LOOK THE OTHER WAY] US POLICY TOWARDS CHINA [IN FAVOR OF CHINA]? ⏎ WOULD CHINA OWN AND CONTROL THE WHITE HOUSE? ⏎ Q ⏎ 
4821,namedEntities,Biden,,0,WHAT HAPPENS IF BIDEN BECAME POTUS KNOWING HE [THROUGH HUNTER + 2] TOOK MASSIVE AMOUNTS OF BRIBES TO CHANGE [LOOK THE OTHER WAY] US POLICY TOWARDS CHINA [IN FAVOR OF CHINA]? ⏎ WOULD CHINA OWN AND CONTROL THE WHITE HOUSE? ⏎ Q ⏎ 
4821,namedEntities,Hunter,Hunter,1,WHAT HAPPENS IF BIDEN BECAME POTUS KNOWING HE [THROUGH HUNTER + 2] TOOK MASSIVE AMOUNTS OF BRIBES TO CHANGE [LOOK THE OTHER WAY] US POLICY TOWARDS CHINA [IN FAVOR OF CHINA]? ⏎ WOULD CHINA OWN AND CONTROL THE WHITE HOUSE? ⏎ Q ⏎ 
4822,namedEntities,White House,,0,WHAT HAPPENS IF BIDEN BECAME POTUS KNOWING HE [THROUGH HUNTER + 1] TOOK MASSIVE AMOUNTS OF BRIBES TO CHANGE [LOOK THE OTHER WAY] US POLICY TOWARDS UKRAINE [IN FAVOR OF UKRAINE]? ⏎ WOULD UKRAINE OWN AND CONTROL THE WHITE HOUSE? ⏎ Q ⏎ 
4822,namedEntities,Biden,,0,WHAT HAPPENS IF BIDEN BECAME POTUS KNOWING HE [THROUGH HUNTER + 1] TOOK MASSIVE AMOUNTS OF BRIBES TO CHANGE [LOOK THE OTHER WAY] US POLICY TOWARDS UKRAINE [IN FAVOR OF UKRAINE]? ⏎ WOULD UKRAINE OWN AND CONTROL THE WHITE HOUSE? ⏎ Q ⏎ 
4822,namedEntities,Hunter,Hunter,1,WHAT HAPPENS IF BIDEN BECAME POTUS KNOWING HE [THROUGH HUNTER + 1] TOOK MASSIVE AMOUNTS OF BRIBES TO CHANGE [LOOK THE OTHER WAY] US POLICY TOWARDS UKRAINE [IN FAVOR OF UKRAINE]? ⏎ WOULD UKRAINE OWN AND CONTROL THE WHITE HOUSE? ⏎ Q ⏎ 
4830,namedEntities,United States Senator,United States Senator,1,How much was McCain [>McCaine Institute] paid to peddle the Steele dossier? ⏎ What is the going rate for a UNITED STATES SENATOR to [knowingly] push false unverified intel to the FBI [lend credibility]? ⏎ Q ⏎ 
4875,themeAnchors,"More 'conspiracy' [fact-less base-less claims] pushed re: violent, extremist, racist, dangerous, anti-gov, nazism, white",,0,"https://twitter.com/BrandyZadrozny/status/1316755720029822977 ⏎ Do you get it yet? ⏎ They are afraid of you [reach][uncontrolled][anti-narrative][free-thought] ⏎ Don't forget about the House Intel Committee meeting re: 'Qanon' today. ⏎ More 'conspiracy' [fact-less base-less claims] pushed re: violent, extremist, racist, dangerous, anti-gov, nazism, white supremacy, anti-religion, anti-American, ........... ⏎ #2 attacked topic _[POTUS #1]. ⏎ INFORMATION WARFARE. ⏎ Q ⏎ "
4885,namedEntities,Jeet Heer,Jeet Heer,1,[Past 5 Hours] ⏎ https://twitter.com/TMZ/status/1317525798903951360 ⏎ https://twitter.com/chipfranklin/status/1317535818563670024 ⏎ https://twitter.com/TitusNation/status/1317531144955461632 ⏎ https://twitter.com/slpng_giants/status/1317513609065365506 ⏎ https://twitter.com/MattBinder/status/1317507412614590466 ⏎ https://twitter.com/MichaelEMann/status/1317512707646672896 ⏎ https://twitter.com/kurteichenwald/status/1317513338692210692 ⏎ https://twitter.com/HeerJeet/status/1317509945500213250 ⏎ https://twitter.com/ehananoki/status/1317485208552222722 ⏎ https://twitter.com/TrueFactsStated/status/1317537258459770881 ⏎ https://twitter.com/MollyJongFast/status/1317479712122408962 ⏎ Do you see how it works? ⏎ *WHY* ARE THEY SO HEAVILY INVESTED IN ATTACKING _ FORCING POTUS TO DENOUNCE? [attempt 2x] ⏎ When do you expend ammunition? ⏎ Q ⏎ 
4885,namedEntities,Erin Nanoki,Erin Nanoki,1,[Past 5 Hours] ⏎ https://twitter.com/TMZ/status/1317525798903951360 ⏎ https://twitter.com/chipfranklin/status/1317535818563670024 ⏎ https://twitter.com/TitusNation/status/1317531144955461632 ⏎ https://twitter.com/slpng_giants/status/1317513609065365506 ⏎ https://twitter.com/MattBinder/status/1317507412614590466 ⏎ https://twitter.com/MichaelEMann/status/1317512707646672896 ⏎ https://twitter.com/kurteichenwald/status/1317513338692210692 ⏎ https://twitter.com/HeerJeet/status/1317509945500213250 ⏎ https://twitter.com/ehananoki/status/1317485208552222722 ⏎ https://twitter.com/TrueFactsStated/status/1317537258459770881 ⏎ https://twitter.com/MollyJongFast/status/1317479712122408962 ⏎ Do you see how it works? ⏎ *WHY* ARE THEY SO HEAVILY INVESTED IN ATTACKING _ FORCING POTUS TO DENOUNCE? [attempt 2x] ⏎ When do you expend ammunition? ⏎ Q ⏎ 
4886,namedEntities,Biden,,0,"Ukraine, China, Iraq, Iran, ...... opens the door far beyond the BIDEN family. ⏎ How do you protect your interests [shelter from prosecution _public awareness]? ⏎ Control [infiltrate] DOJ, FBI, State, Intel, News, ........? ⏎ How many *fired* FBI [Russia _Midyear] received a book deal? ⏎ Book deals can be lucrative.  ⏎ Follow the family. ⏎ US taxpayer(s) paid for it all. ⏎ INFORMATION WARFARE. ⏎ Q ⏎ "
4949,themeAnchors,"That this nation, under God, shall have a new birth of freedom and that government of the people, by the people, for the",,0,"https://www.youtube.com/watch?v=9tjdswqGGVg&list=PLr4E97YzUfEMIr23hzOBmk9mg-z8TDOXj ⏎ that this nation, under God, shall have a new birth of freedom  and that government of the people, by the people, for the people, shall not perish from the earth. - Abraham Lincoln Nov 1863  ⏎ Together we win. ⏎ Q ⏎ "
501,namedEntities,God,God,1,P_pers: [1] Confirmed. ⏎ _ACTION_DBF5Cz-BSY-1_y ⏎ FOR GOD & COUNTRY. ⏎ SKY FORTRESS ENGAGED> ⏎ Q ⏎ 
520,namedEntities,No Such Agency,,0,"BIG news week? ⏎ Future proves past.  ⏎ What news was unlocked? ⏎ Do you believe in coincidences? ⏎ >U1 ⏎ What public disclosure occurred re: U1? ⏎ >DEFCON 1 [non-nuke FALSE] ⏎ COMMAND? ⏎ WHY? ⏎ NECESSARY? ⏎ NO SUCH AGENCY. ⏎ Where did POTUS stop [post] ASIA? ⏎ IT WAS NECESSARY. ⏎ FOR GOD & COUNTRY. ⏎ IT WAS NECESSARY. ⏎ NO OTHER VEHICLE TO REGAIN ENTRY. ⏎ :[AGAIN] direct pre-knowledge.  ⏎ :[AGAIN] warning ALERT. ⏎ Think BDT. ⏎ >Shall we play a game? ⏎ >How about a nice game of CHESS? ⏎ _THE_FLOOR_IS_YOURS_ ⏎ COMMAND? ⏎ WHY? ⏎ NECESSARY? ⏎ WHO IS TALKING? ⏎ THINK BIG. ⏎ THINK BIGGER. ⏎ THINK BIGGEST. ⏎ >HAITI FOCUS ⏎ Why is this relevant? ⏎ What comes next? ⏎ CF_BOOM_SHOCK_BYE_ ⏎ >ADM R ⏎ [CLAS-239B_TC] ⏎ >""…Because of the Democrats not being interested in life and safety, DACA has now taken a big step backwards. The Dems will threaten “shutdown,” but what they are really doing is shutti"
