stableOccurrenceId,postNum,oldRuling,finalRuling,oldSentenceText,newFullSentenceText,directivePhrase,directiveSegments,religiousSegment,themes,authorshipState,sourceType,dataAction,reason
"4397#0","4397","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Stand Strong.","Stand Strong.","Stand Strong.","Stand Strong.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4397#1","4397","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Stand Together.","Stand Together.","Stand Together.","Stand Together.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4397#2","4397","REMOVE_QUOTED_SCRIPTURE","REMOVE_QUOTED_SCRIPTURE","Be Strong in the Lord.","","Be Strong in the Lord.","Be Strong in the Lord.","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","REMOVE_FROM_DIRECTIVES","reproduced scripture"
"4397#3","4397","KEEP_DIRECTIVE_AND_RELIGIOUS_THEME","KEEP_DIRECTIVE_AND_RELIGIOUS_THEME","Pray for Strength.","Pray for Strength.","Pray for Strength.","Pray for Strength.","","Religion & Spirituality","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4397#4","4397","KEEP_DIRECTIVE_AND_RELIGIOUS_THEME","KEEP_DIRECTIVE_AND_RELIGIOUS_THEME","Pray for Guidance.","Pray for Guidance.","Pray for Guidance.","Pray for Guidance.","","Religion & Spirituality","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4397#5","4397","KEEP_DIRECTIVE_AND_RELIGIOUS_THEME","KEEP_DIRECTIVE_AND_RELIGIOUS_THEME","Pray for America.","Pray for America.","Pray for America.","Pray for America.","","Religion & Spirituality","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4397#6","4397","REMOVE_QUOTED_SCRIPTURE","REMOVE_QUOTED_SCRIPTURE","Put on the full armor of God, so that you can take your stand against the devil's schemes.","","Put on the full armor of God, so that you can take your stand against the devil's schemes.","Put on the full armor of God, so that you can take your stand against the devil's schemes.","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","REMOVE_FROM_DIRECTIVES","reproduced scripture"
"44#0","44","REMOVE_BLESSING_OR_VALEDICTION","REMOVE_BLESSING_OR_VALEDICTION","God bless.","","God bless.","God bless.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","REMOVE_FROM_DIRECTIVES","blessing or valediction, not a command"
"440#0","440","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Expand your thinking.","Expand your thinking.","Expand your thinking.","Expand your thinking.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4415#0","4415","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","ALERT readiness: severe-critical","ALERT readiness: severe-critical","ALERT readiness: severe-critical","ALERT readiness: severe-critical","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4417#0","4417","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Remember your oath.","Remember your oath.","Remember your oath.","Remember your oath.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4417#1","4417","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Remember why you joined.","Remember why you joined.","Remember why you joined.","Remember why you joined.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4419#0","4419","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Have faith.","Have faith.","have faith","have faith","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","OWNER RULING R3: ""have faith"" is an imperative — an instruction to maintain confidence, belief or morale."
"4422#0","4422","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Change We Can Believe In.","Change We Can Believe In.","Change We Can Believe In.","Change We Can Believe In.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4423#0","4423","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Follow the pen.","Follow the pen.","Follow the pen.","Follow the pen.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4424#0","4424","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Be All You Can Be.","Be All You Can Be.","Be All You Can Be.","Be All You Can Be.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4427#0","4427","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Have faith in Humanity.","Have faith in Humanity.","have faith","have faith","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","OWNER RULING R3: ""have faith"" is an imperative — an instruction to maintain confidence, belief or morale."
"4428#0","4428","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Ask yourself, why?","Ask yourself, why?","Ask yourself, why?","Ask yourself, why?","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4429#0","4429","REMOVE_QUOTED_SCRIPTURE","REMOVE_QUOTED_SCRIPTURE","Put on the full armor of God, so that you can take your stand against the devil's schemes.","","Put on the full armor of God, so that you can take your stand against the devil’s schemes.","Put on the full armor of God, so that you can take your stand against the devil’s schemes.","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","REMOVE_FROM_DIRECTIVES","reproduced scripture"
"4429#1","4429","REMOVE_QUOTED_SCRIPTURE","REMOVE_QUOTED_SCRIPTURE","Stand firm then, with the belt of truth buckled around your waist, with the breastplate of righteousness in place, and with your feet fitted with the readiness that comes from the gospel of peace.","","Stand firm then, with the belt of truth buckled around your waist, with the breastplate of righteousness in place, and with your feet fitted with the readiness that comes from the gospel of peace.","Stand firm then, with the belt of truth buckled around your waist, with the breastplate of righteousness in place, and with your feet fitted with the readiness that comes from the gospel of peace.","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","REMOVE_FROM_DIRECTIVES","reproduced scripture"
"4429#2","4429","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Have faith in Humanity.","Have faith in Humanity.","have faith","have faith","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","OWNER RULING R3: ""have faith"" is an imperative — an instruction to maintain confidence, belief or morale."
"4429#3","4429","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Have faith in Yourself.","Have faith in Yourself.","have faith","have faith","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","OWNER RULING R3: ""have faith"" is an imperative — an instruction to maintain confidence, belief or morale."
"4429#4","4429","KEEP_DIRECTIVE_AND_RELIGIOUS_THEME","KEEP_DIRECTIVE_AND_RELIGIOUS_THEME","Have faith in God.","Have faith in God.","have faith","have faith","","Religion & Spirituality","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","OWNER RULING R3: ""have faith"" is an imperative — an instruction to maintain confidence, belief or morale. The complete sentence names a religious object, so Religion & Spirituality is dual-assigned."
"443#0","443","REMOVE_BLESSING_OR_VALEDICTION","REMOVE_BLESSING_OR_VALEDICTION","Godspeed, Patriot.","","Godspeed, Patriot.","Godspeed, Patriot.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","REMOVE_FROM_DIRECTIVES","blessing or valediction, not a command"
"4430#0","4430","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Remember your oath.","Remember your oath.","Remember your oath.","Remember your oath.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4436#0","4436","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Reconcile.","Reconcile.","Reconcile.","Reconcile.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4437#0","4437","REMOVE_CODE_OR_TECHNICAL_TEXT","REMOVE_CODE_OR_TECHNICAL_TEXT","find('input.js-password-field').set(ENV['TWITTER_PASSWORD']) click_on('Log in') end","","find('input.js-password-field').set(ENV['TWITTER_PASSWORD']) click_on('Log in') end","find('input.js-password-field').set(ENV['TWITTER_PASSWORD']) click_on('Log in') end","","","Q_AUTHORED_CURRENT_POST","CODE_OR_TECHNICAL_TEXT","REMOVE_FROM_DIRECTIVES","OWNER RULING: scraped Capybara/Ruby login automation, not natural-language command language authored by Q. Removed from Q Directives only; the source text and code evidence are untouched."
"4437#1","4437","REMOVE_CODE_OR_TECHNICAL_TEXT","REMOVE_CODE_OR_TECHNICAL_TEXT","end","","end","end","","","Q_AUTHORED_CURRENT_POST","CODE_OR_TECHNICAL_TEXT","REMOVE_FROM_DIRECTIVES","OWNER RULING: scraped Capybara/Ruby login automation, not natural-language command language authored by Q. Removed from Q Directives only; the source text and code evidence are untouched."
"4437#2","4437","REMOVE_CODE_OR_TECHNICAL_TEXT","REMOVE_CODE_OR_TECHNICAL_TEXT","find('input.js-username-field').set(ENV['TWITTER_USERNAME'])","","find('input.js-username-field').set(ENV['TWITTER_USERNAME'])","find('input.js-username-field').set(ENV['TWITTER_USERNAME'])","","","Q_AUTHORED_CURRENT_POST","CODE_OR_TECHNICAL_TEXT","REMOVE_FROM_DIRECTIVES","OWNER RULING: scraped Capybara/Ruby login automation, not natural-language command language authored by Q. Removed from Q Directives only; the source text and code evidence are untouched."
"4437#3","4437","REMOVE_CODE_OR_TECHNICAL_TEXT","REMOVE_CODE_OR_TECHNICAL_TEXT","find('input.js-password-field').set(ENV['TWITTER_PASSWORD'])","","find('input.js-password-field').set(ENV['TWITTER_PASSWORD'])","find('input.js-password-field').set(ENV['TWITTER_PASSWORD'])","","","Q_AUTHORED_CURRENT_POST","CODE_OR_TECHNICAL_TEXT","REMOVE_FROM_DIRECTIVES","OWNER RULING: scraped Capybara/Ruby login automation, not natural-language command language authored by Q. Removed from Q Directives only; the source text and code evidence are untouched."
"4437#4","4437","REMOVE_CODE_OR_TECHNICAL_TEXT","REMOVE_CODE_OR_TECHNICAL_TEXT","find('input.FormControl').set(url)","","find('input.FormControl').set(url)","find('input.FormControl').set(url)","","","Q_AUTHORED_CURRENT_POST","CODE_OR_TECHNICAL_TEXT","REMOVE_FROM_DIRECTIVES","OWNER RULING: scraped Capybara/Ruby login automation, not natural-language command language authored by Q. Removed from Q Directives only; the source text and code evidence are untouched."
"4445#0","4445","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Follow the pen.","Follow the pen.","Follow the pen.","Follow the pen.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4460#0","4460","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Have faith in Humanity.","Have faith in Humanity.","have faith","have faith","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","OWNER RULING R3: ""have faith"" is an imperative — an instruction to maintain confidence, belief or morale."
"4461#0","4461","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","YOU MUST SHOW THEM.","YOU MUST SHOW THEM.","YOU MUST SHOW THEM.","YOU MUST SHOW THEM.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4462#0","4462","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Trust yourself.","Trust yourself.","Trust yourself.","Trust yourself.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4462#1","4462","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think for yourself.","Think for yourself.","Think for yourself.","Think for yourself.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4463#0","4463","REMOVE_QUOTED_SCRIPTURE","REMOVE_QUOTED_SCRIPTURE","Put on the full armor of God so that you can take your stand against the devil's schemes.","","Put on the full armor of God so that you can take your stand against the devil's schemes.","Put on the full armor of God so that you can take your stand against the devil's schemes.","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","REMOVE_FROM_DIRECTIVES","reproduced scripture"
"4464#0","4464","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Focus on the 'why'.","Focus on the 'why'.","Focus on the 'why'.","Focus on the 'why'.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"447#0","447","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","SEARCH crumbs: [#2]","SEARCH crumbs: [#2]","SEARCH crumbs: [#2]","SEARCH crumbs: [#2]","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4476#0","4476","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Compare & Contrast","Compare & Contrast","Compare & Contrast","Compare & Contrast","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4485#0","4485","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Correct.","Correct.","Correct.","Correct.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4488#0","4488","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Remember, they also phone in to report 'threats' [deliberate].","Remember, they also phone in to report 'threats' [deliberate].","Remember, they also phone in to report 'threats' [deliberate].","Remember, they also phone in to report 'threats' [deliberate].","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4488#1","4488","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Keep your eye on the ball.","Keep your eye on the ball.","Keep your eye on the ball.","Keep your eye on the ball.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4489#0","4489","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Focus @: 21:45","Focus @: 21:45","Focus @: 21:45","Focus @: 21:45","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4489#1","4489","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Apply logic and common sense:","Apply logic and common sense:","Apply logic and common sense:","Apply logic and common sense:","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4491#0","4491","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Have faith in Humanity.","Have faith in Humanity.","have faith","have faith","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","OWNER RULING R3: ""have faith"" is an imperative — an instruction to maintain confidence, belief or morale."
"4491#1","4491","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Have faith in yourself.","Have faith in yourself.","have faith","have faith","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","OWNER RULING R3: ""have faith"" is an imperative — an instruction to maintain confidence, belief or morale."
"4491#2","4491","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Do not let the media control you [incite division and hatred for one another by use of propaganda and fear mongering [dogma - a point of view or tenet put forth as authoritative without adequate grounds]].","Do not let the media control you [incite division and hatred for one another by use of propaganda and fear mongering [dogma - a point of view or tenet put forth as authoritative without adequate grounds]].","Do not let the media control you [incite division and hatred for one another by use of propaganda and fear mongering [dogma - a point of view or tenet put forth as authoritative without adequate grounds]].","Do not let the media control you [incite division and hatred for one another by use of propaganda and fear mongering [dogma - a point of view or tenet put forth as authoritative without adequate grounds]].","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4493#0","4493","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Reconcile.","Reconcile.","Reconcile.","Reconcile.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4496#0","4496","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Surrender to None ['Digital Battleground'].","Surrender to None ['Digital Battleground'].","Surrender to None ['Digital Battleground'].","Surrender to None ['Digital Battleground'].","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4497#0","4497","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Organize.","Organize.","Organize.","Organize.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4497#1","4497","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Unite.","Unite.","Unite.","Unite.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4497#2","4497","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Prepare.","Prepare.","Prepare.","Prepare.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4498#0","4498","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Use 'topic' as target practice.","Use 'topic' as target practice.","Use 'topic' as target practice.","Use 'topic' as target practice.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4498#1","4498","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Test your strengths.","Test your strengths.","Test your strengths.","Test your strengths.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4498#2","4498","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Know your weaknesses.","Know your weaknesses.","Know your weaknesses.","Know your weaknesses.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4498#3","4498","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Adapt.","Adapt.","Adapt.","Adapt.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4498#4","4498","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Overcome.","Overcome.","Overcome.","Overcome.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"45#0","45","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Follow Huma.","Follow Huma.","Follow Huma.","Follow Huma.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4503#0","4503","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Take ownership of yourself [your life].","Take ownership of yourself [your life].","Take ownership of yourself [your life].","Take ownership of yourself [your life].","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4505#0","4505","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Remember your oath.","Remember your oath.","Remember your oath.","Remember your oath.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
